areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2020-12-20,45_to_49,3427.8,61811
E92000001,England,nation,2020-12-20,55_to_59,3086.0,57171
E92000001,England,nation,2020-12-20,65_to_69,2122.1,28600
E92000001,England,nation,2020-12-20,15_to_19,4012.2,64254
E92000001,England,nation,2020-12-20,25_to_29,3714.0,71472
E92000001,England,nation,2020-12-20,50_to_54,3343.4,63903
E92000001,England,nation,2020-12-20,30_to_34,3633.1,69626
E92000001,England,nation,2020-12-19,55_to_59,3033.9,56206
E92000001,England,nation,2020-12-19,30_to_34,3563.5,68292
E92000001,England,nation,2020-12-19,15_to_19,3964.0,63482
E92000001,England,nation,2020-12-19,70_to_74,1854.6,24924
E92000001,England,nation,2020-12-19,65_to_69,2092.9,28206
E92000001,England,nation,2020-12-19,85_to_89,4750.9,16922
E92000001,England,nation,2020-12-19,80_to_84,3227.6,20657
E92000001,England,nation,2020-12-19,35_to_39,3373.5,62509
E92000001,England,nation,2020-12-19,0_to_4,1017.5,16914
E92000001,England,nation,2020-12-19,10_to_14,2143.3,37763
E92000001,England,nation,2020-12-19,25_to_29,3641.9,70086
E92000001,England,nation,2020-12-19,45_to_49,3363.8,60657
E92000001,England,nation,2020-12-19,50_to_54,3288.1,62846
E92000001,England,nation,2020-12-19,90+,6853.5,11620
E92000001,England,nation,2020-12-19,60_to_64,2695.8,42284
E92000001,England,nation,2020-12-19,5_to_9,1148.2,20832
E92000001,England,nation,2020-12-19,75_to_79,2290.2,21392
E92000001,England,nation,2020-12-19,20_to_24,4145.8,74281
E92000001,England,nation,2020-12-19,40_to_44,3392.2,58695
E92000001,England,nation,2020-12-18,10_to_14,2108.6,37151
E92000001,England,nation,2020-12-18,20_to_24,4108.0,73603
E92000001,England,nation,2020-12-18,45_to_49,3317.4,59820
E92000001,England,nation,2020-12-18,75_to_79,2270.8,21211
E92000001,England,nation,2020-12-18,25_to_29,3590.4,69094
E92000001,England,nation,2020-12-18,50_to_54,3249.2,62103
E92000001,England,nation,2020-12-18,80_to_84,3204.0,20506
E92000001,England,nation,2020-12-18,65_to_69,2070.8,27908
E92000001,England,nation,2020-12-18,55_to_59,2998.2,55545
E92000001,England,nation,2020-12-18,30_to_34,3510.8,67281
E92000001,England,nation,2020-12-18,90+,6804.6,11537
E92000001,England,nation,2020-12-18,60_to_64,2666.2,41819
E92000001,England,nation,2020-12-18,5_to_9,1130.7,20515
E92000001,England,nation,2020-12-18,40_to_44,3343.0,57843
E92000001,England,nation,2020-12-18,0_to_4,1002.4,16663
E92000001,England,nation,2020-12-18,15_to_19,3927.9,62903
E92000001,England,nation,2020-12-18,35_to_39,3322.7,61568
E92000001,England,nation,2020-12-18,70_to_74,1836.3,24679
E92000001,England,nation,2020-12-18,85_to_89,4718.7,16807
E92000001,England,nation,2020-12-17,25_to_29,3513.4,67613
E92000001,England,nation,2020-12-17,75_to_79,2243.3,20954
E92000001,England,nation,2020-12-17,35_to_39,3251.4,60248
E92000001,England,nation,2020-12-17,0_to_4,978.3,16263
E92000001,England,nation,2020-12-17,10_to_14,2062.3,36335
E92000001,England,nation,2020-12-17,5_to_9,1102.9,20011
E92000001,England,nation,2020-12-17,90+,6749.7,11444
E92000001,England,nation,2020-12-17,30_to_34,3435.1,65830
E92000001,England,nation,2020-12-17,45_to_49,3249.1,58588
E92000001,England,nation,2020-12-17,40_to_44,3272.3,56619
E92000001,England,nation,2020-12-17,80_to_84,3176.0,20327
E92000001,England,nation,2020-12-17,15_to_19,3876.6,62082
E92000001,England,nation,2020-12-17,55_to_59,2947.0,54596
E92000001,England,nation,2020-12-17,20_to_24,4043.8,72453
E92000001,England,nation,2020-12-17,65_to_69,2040.3,27497
E92000001,England,nation,2020-12-17,70_to_74,1813.7,24375
E92000001,England,nation,2020-12-17,50_to_54,3188.9,60950
E92000001,England,nation,2020-12-17,60_to_64,2623.2,41145
E92000001,England,nation,2020-12-17,85_to_89,4662.5,16607
E92000001,England,nation,2020-12-16,60_to_64,2583.9,40528
E92000001,England,nation,2020-12-16,70_to_74,1790.7,24066
E92000001,England,nation,2020-12-16,20_to_24,3981.6,71338
E92000001,England,nation,2020-12-16,10_to_14,2017.6,35548
E92000001,England,nation,2020-12-16,75_to_79,2218.3,20721
E92000001,England,nation,2020-12-16,80_to_84,3146.2,20136
E92000001,England,nation,2020-12-16,90+,6676.0,11319
E92000001,England,nation,2020-12-16,40_to_44,3204.1,55440
E92000001,England,nation,2020-12-16,50_to_54,3136.7,59952
E92000001,England,nation,2020-12-16,5_to_9,1077.6,19551
E92000001,England,nation,2020-12-16,25_to_29,3438.4,66169
E92000001,England,nation,2020-12-16,30_to_34,3361.1,64413
E92000001,England,nation,2020-12-16,85_to_89,4616.5,16443
E92000001,England,nation,2020-12-16,35_to_39,3185.1,59019
E92000001,England,nation,2020-12-16,0_to_4,958.1,15927
E92000001,England,nation,2020-12-16,65_to_69,2012.7,27126
E92000001,England,nation,2020-12-16,55_to_59,2901.0,53744
E92000001,England,nation,2020-12-16,15_to_19,3822.5,61215
E92000001,England,nation,2020-12-16,45_to_49,3187.3,57474
E92000001,England,nation,2020-12-15,50_to_54,3081.3,58894
E92000001,England,nation,2020-12-15,5_to_9,1050.2,19054
E92000001,England,nation,2020-12-15,0_to_4,936.2,15562
E92000001,England,nation,2020-12-15,85_to_89,4565.9,16263
E92000001,England,nation,2020-12-15,55_to_59,2854.4,52880
E92000001,England,nation,2020-12-15,30_to_34,3285.1,62957
E92000001,England,nation,2020-12-15,90+,6611.1,11209
E92000001,England,nation,2020-12-15,45_to_49,3125.2,56353
E92000001,England,nation,2020-12-15,40_to_44,3137.0,54279
E92000001,England,nation,2020-12-15,10_to_14,1968.2,34678
E92000001,England,nation,2020-12-15,60_to_64,2545.6,39927
E92000001,England,nation,2020-12-15,65_to_69,1987.6,26787
E92000001,England,nation,2020-12-15,20_to_24,3916.6,70174
E92000001,England,nation,2020-12-15,80_to_84,3116.0,19943
E92000001,England,nation,2020-12-15,75_to_79,2193.5,20489
E92000001,England,nation,2020-12-15,15_to_19,3762.5,60254
E92000001,England,nation,2020-12-15,35_to_39,3119.6,57806
E92000001,England,nation,2020-12-15,70_to_74,1768.5,23767
E92000001,England,nation,2020-12-15,25_to_29,3363.9,64736
E92000001,England,nation,2020-12-14,55_to_59,2808.3,52026
E92000001,England,nation,2020-12-14,75_to_79,2171.1,20280
E92000001,England,nation,2020-12-14,30_to_34,3223.7,61779
E92000001,England,nation,2020-12-14,25_to_29,3295.4,63418
E92000001,England,nation,2020-12-14,65_to_69,1962.5,26449
E92000001,England,nation,2020-12-14,40_to_44,3074.0,53189
E92000001,England,nation,2020-12-14,90+,6542.7,11093
E92000001,England,nation,2020-12-14,35_to_39,3057.0,56646
E92000001,England,nation,2020-12-14,50_to_54,3029.5,57903
E92000001,England,nation,2020-12-14,70_to_74,1748.8,23503
E92000001,England,nation,2020-12-14,10_to_14,1909.9,33650
E92000001,England,nation,2020-12-14,80_to_84,3081.8,19724
E92000001,England,nation,2020-12-14,60_to_64,2511.0,39385
E92000001,England,nation,2020-12-14,0_to_4,917.3,15248
E92000001,England,nation,2020-12-14,45_to_49,3066.3,55292
E92000001,England,nation,2020-12-14,5_to_9,1022.7,18556
E92000001,England,nation,2020-12-14,20_to_24,3860.7,69172
E92000001,England,nation,2020-12-14,85_to_89,4516.5,16087
E92000001,England,nation,2020-12-14,15_to_19,3701.8,59282
E92000001,England,nation,2020-12-13,75_to_79,2150.0,20083
E92000001,England,nation,2020-12-13,40_to_44,3012.4,52123
E92000001,England,nation,2020-12-13,50_to_54,2974.6,56854
E92000001,England,nation,2020-12-13,55_to_59,2763.3,51193
E92000001,England,nation,2020-12-13,35_to_39,2997.2,55538
E92000001,England,nation,2020-12-13,5_to_9,992.3,18003
E92000001,England,nation,2020-12-13,80_to_84,3049.4,19517
E92000001,England,nation,2020-12-13,15_to_19,3637.8,58258
E92000001,England,nation,2020-12-13,0_to_4,896.1,14896
E92000001,England,nation,2020-12-13,45_to_49,3004.2,54172
E92000001,England,nation,2020-12-13,60_to_64,2471.6,38766
E92000001,England,nation,2020-12-13,70_to_74,1728.0,23223
E92000001,England,nation,2020-12-13,10_to_14,1844.7,32502
E92000001,England,nation,2020-12-13,20_to_24,3807.2,68214
E92000001,England,nation,2020-12-13,30_to_34,3163.7,60629
E92000001,England,nation,2020-12-13,90+,6471.3,10972
E92000001,England,nation,2020-12-13,85_to_89,4464.9,15903
E92000001,England,nation,2020-12-13,25_to_29,3236.2,62277
E92000001,England,nation,2020-12-13,65_to_69,1936.5,26099
E92000001,England,nation,2020-12-12,20_to_24,3774.3,67625
E92000001,England,nation,2020-12-12,40_to_44,2970.2,51393
E92000001,England,nation,2020-12-12,35_to_39,2958.1,54813
E92000001,England,nation,2020-12-12,65_to_69,1919.9,25875
E92000001,England,nation,2020-12-12,85_to_89,4434.2,15794
E92000001,England,nation,2020-12-12,30_to_34,3126.3,59913
E92000001,England,nation,2020-12-12,75_to_79,2134.6,19939
E92000001,England,nation,2020-12-12,70_to_74,1713.4,23027
E92000001,England,nation,2020-12-12,5_to_9,974.6,17682
E92000001,England,nation,2020-12-12,0_to_4,881.8,14658
E92000001,England,nation,2020-12-12,90+,6420.6,10886
E92000001,England,nation,2020-12-12,60_to_64,2449.6,38421
E92000001,England,nation,2020-12-12,45_to_49,2964.8,53462
E92000001,England,nation,2020-12-12,25_to_29,3201.6,61612
E92000001,England,nation,2020-12-12,15_to_19,3597.9,57618
E92000001,England,nation,2020-12-12,80_to_84,3027.4,19376
E92000001,England,nation,2020-12-12,10_to_14,1805.0,31802
E92000001,England,nation,2020-12-12,55_to_59,2735.1,50671
E92000001,England,nation,2020-12-12,50_to_54,2942.4,56238
E92000001,England,nation,2020-12-11,60_to_64,2428.5,38091
E92000001,England,nation,2020-12-11,40_to_44,2933.6,50759
E92000001,England,nation,2020-12-11,35_to_39,2923.5,54171
E92000001,England,nation,2020-12-11,65_to_69,1905.7,25683
E92000001,England,nation,2020-12-11,50_to_54,2913.6,55689
E92000001,England,nation,2020-12-11,30_to_34,3095.1,59314
E92000001,England,nation,2020-12-11,55_to_59,2709.8,50201
E92000001,England,nation,2020-12-11,75_to_79,2120.4,19806
E92000001,England,nation,2020-12-11,10_to_14,1772.6,31231
E92000001,England,nation,2020-12-11,45_to_49,2930.6,52845
E92000001,England,nation,2020-12-11,70_to_74,1701.5,22867
E92000001,England,nation,2020-12-11,5_to_9,957.1,17366
E92000001,England,nation,2020-12-11,15_to_19,3563.1,57061
E92000001,England,nation,2020-12-11,80_to_84,3008.0,19252
E92000001,England,nation,2020-12-11,25_to_29,3173.0,61061
E92000001,England,nation,2020-12-11,20_to_24,3744.6,67092
E92000001,England,nation,2020-12-11,90+,6385.2,10826
E92000001,England,nation,2020-12-11,85_to_89,4401.4,15677
E92000001,England,nation,2020-12-11,0_to_4,870.4,14469
E92000001,England,nation,2020-12-10,65_to_69,1886.8,25428
E92000001,England,nation,2020-12-10,80_to_84,2981.6,19083
E92000001,England,nation,2020-12-10,50_to_54,2876.3,54975
E92000001,England,nation,2020-12-10,30_to_34,3055.7,58559
E92000001,England,nation,2020-12-10,85_to_89,4361.8,15536
E92000001,England,nation,2020-12-10,5_to_9,935.8,16978
E92000001,England,nation,2020-12-10,40_to_44,2893.0,50057
E92000001,England,nation,2020-12-10,20_to_24,3712.9,66524
E92000001,England,nation,2020-12-10,15_to_19,3519.7,56366
E92000001,England,nation,2020-12-10,70_to_74,1684.6,22640
E92000001,England,nation,2020-12-10,25_to_29,3134.7,60324
E92000001,England,nation,2020-12-10,10_to_14,1732.6,30526
E92000001,England,nation,2020-12-10,60_to_64,2403.4,37697
E92000001,England,nation,2020-12-10,45_to_49,2889.6,52105
E92000001,England,nation,2020-12-10,75_to_79,2102.1,19635
E92000001,England,nation,2020-12-10,35_to_39,2880.6,53376
E92000001,England,nation,2020-12-10,0_to_4,855.7,14224
E92000001,England,nation,2020-12-10,90+,6321.5,10718
E92000001,England,nation,2020-12-10,55_to_59,2679.1,49632
E92000001,England,nation,2020-12-09,55_to_59,2651.4,49120
E92000001,England,nation,2020-12-09,0_to_4,842.0,13997
E92000001,England,nation,2020-12-09,20_to_24,3677.3,65886
E92000001,England,nation,2020-12-09,85_to_89,4325.3,15406
E92000001,England,nation,2020-12-09,45_to_49,2851.8,51423
E92000001,England,nation,2020-12-09,75_to_79,2088.3,19506
E92000001,England,nation,2020-12-09,80_to_84,2958.2,18933
E92000001,England,nation,2020-12-09,5_to_9,916.4,16626
E92000001,England,nation,2020-12-09,65_to_69,1871.8,25226
E92000001,England,nation,2020-12-09,25_to_29,3096.6,59592
E92000001,England,nation,2020-12-09,30_to_34,3016.1,57801
E92000001,England,nation,2020-12-09,50_to_54,2846.4,54403
E92000001,England,nation,2020-12-09,15_to_19,3481.7,55757
E92000001,England,nation,2020-12-09,40_to_44,2850.3,49318
E92000001,England,nation,2020-12-09,35_to_39,2842.4,52668
E92000001,England,nation,2020-12-09,10_to_14,1696.3,29886
E92000001,England,nation,2020-12-09,60_to_64,2382.2,37365
E92000001,England,nation,2020-12-09,90+,6269.0,10629
E92000001,England,nation,2020-12-09,70_to_74,1670.4,22449
E92000001,England,nation,2020-12-08,90+,6212.4,10533
E92000001,England,nation,2020-12-08,40_to_44,2816.2,48728
E92000001,England,nation,2020-12-08,35_to_39,2807.4,52021
E92000001,England,nation,2020-12-08,55_to_59,2624.5,48621
E92000001,England,nation,2020-12-08,45_to_49,2818.3,50819
E92000001,England,nation,2020-12-08,25_to_29,3060.7,58901
E92000001,England,nation,2020-12-08,60_to_64,2358.1,36986
E92000001,England,nation,2020-12-08,30_to_34,2982.5,57157
E92000001,England,nation,2020-12-08,50_to_54,2816.7,53836
E92000001,England,nation,2020-12-08,70_to_74,1657.2,22271
E92000001,England,nation,2020-12-08,85_to_89,4292.7,15290
E92000001,England,nation,2020-12-08,0_to_4,830.8,13810
E92000001,England,nation,2020-12-08,75_to_79,2073.3,19366
E92000001,England,nation,2020-12-08,80_to_84,2935.7,18789
E92000001,England,nation,2020-12-08,10_to_14,1658.4,29219
E92000001,England,nation,2020-12-08,15_to_19,3445.4,55176
E92000001,England,nation,2020-12-08,5_to_9,897.5,16284
E92000001,England,nation,2020-12-08,65_to_69,1856.8,25025
E92000001,England,nation,2020-12-08,20_to_24,3645.5,65316
E92000001,England,nation,2020-12-07,20_to_24,3618.2,64827
E92000001,England,nation,2020-12-07,40_to_44,2780.4,48109
E92000001,England,nation,2020-12-07,35_to_39,2776.2,51442
E92000001,England,nation,2020-12-07,45_to_49,2787.3,50260
E92000001,England,nation,2020-12-07,0_to_4,818.4,13605
E92000001,England,nation,2020-12-07,65_to_69,1841.7,24821
E92000001,England,nation,2020-12-07,70_to_74,1644.1,22095
E92000001,England,nation,2020-12-07,60_to_64,2337.9,36669
E92000001,England,nation,2020-12-07,75_to_79,2057.2,19216
E92000001,England,nation,2020-12-07,85_to_89,4251.5,15143
E92000001,England,nation,2020-12-07,55_to_59,2600.1,48170
E92000001,England,nation,2020-12-07,5_to_9,879.0,15949
E92000001,England,nation,2020-12-07,90+,6151.1,10429
E92000001,England,nation,2020-12-07,25_to_29,3029.0,58290
E92000001,England,nation,2020-12-07,30_to_34,2949.3,56521
E92000001,England,nation,2020-12-07,10_to_14,1624.0,28613
E92000001,England,nation,2020-12-07,15_to_19,3412.3,54647
E92000001,England,nation,2020-12-07,50_to_54,2789.1,53309
E92000001,England,nation,2020-12-07,80_to_84,2912.1,18638
E92000001,England,nation,2020-12-06,20_to_24,3590.4,64330
E92000001,England,nation,2020-12-06,45_to_49,2751.7,49618
E92000001,England,nation,2020-12-06,50_to_54,2759.2,52738
E92000001,England,nation,2020-12-06,90+,6093.8,10332
E92000001,England,nation,2020-12-06,60_to_64,2314.8,36308
E92000001,England,nation,2020-12-06,0_to_4,806.6,13408
E92000001,England,nation,2020-12-06,55_to_59,2572.8,47663
E92000001,England,nation,2020-12-06,35_to_39,2739.8,50767
E92000001,England,nation,2020-12-06,70_to_74,1634.1,21961
E92000001,England,nation,2020-12-06,5_to_9,859.1,15587
E92000001,England,nation,2020-12-06,10_to_14,1588.4,27985
E92000001,England,nation,2020-12-06,80_to_84,2886.3,18473
E92000001,England,nation,2020-12-06,25_to_29,2998.5,57703
E92000001,England,nation,2020-12-06,75_to_79,2038.5,19041
E92000001,England,nation,2020-12-06,15_to_19,3371.2,53988
E92000001,England,nation,2020-12-06,40_to_44,2743.7,47473
E92000001,England,nation,2020-12-06,65_to_69,1826.7,24619
E92000001,England,nation,2020-12-06,30_to_34,2916.6,55895
E92000001,England,nation,2020-12-06,85_to_89,4215.5,15015
E92000001,England,nation,2020-12-05,60_to_64,2301.1,36093
E92000001,England,nation,2020-12-05,75_to_79,2027.9,18942
E92000001,England,nation,2020-12-05,55_to_59,2555.9,47351
E92000001,England,nation,2020-12-05,65_to_69,1815.5,24468
E92000001,England,nation,2020-12-05,90+,6062.0,10278
E92000001,England,nation,2020-12-05,30_to_34,2895.0,55480
E92000001,England,nation,2020-12-05,80_to_84,2872.3,18383
E92000001,England,nation,2020-12-05,10_to_14,1566.6,27601
E92000001,England,nation,2020-12-05,25_to_29,2980.0,57348
E92000001,England,nation,2020-12-05,50_to_54,2739.3,52357
E92000001,England,nation,2020-12-05,40_to_44,2720.9,47078
E92000001,England,nation,2020-12-05,85_to_89,4190.6,14926
E92000001,England,nation,2020-12-05,0_to_4,798.4,13272
E92000001,England,nation,2020-12-05,45_to_49,2727.6,49185
E92000001,England,nation,2020-12-05,70_to_74,1624.6,21834
E92000001,England,nation,2020-12-05,5_to_9,847.6,15378
E92000001,England,nation,2020-12-05,15_to_19,3347.8,53614
E92000001,England,nation,2020-12-05,35_to_39,2717.9,50362
E92000001,England,nation,2020-12-05,20_to_24,3573.4,64025
E92000001,England,nation,2020-12-04,0_to_4,792.3,13170
E92000001,England,nation,2020-12-04,65_to_69,1806.8,24351
E92000001,England,nation,2020-12-04,50_to_54,2721.5,52017
E92000001,England,nation,2020-12-04,30_to_34,2874.5,55088
E92000001,England,nation,2020-12-04,25_to_29,2961.0,56982
E92000001,England,nation,2020-12-04,35_to_39,2697.9,49992
E92000001,England,nation,2020-12-04,45_to_49,2707.4,48820
E92000001,England,nation,2020-12-04,80_to_84,2859.1,18299
E92000001,England,nation,2020-12-04,75_to_79,2017.8,18848
E92000001,England,nation,2020-12-04,20_to_24,3557.0,63731
E92000001,England,nation,2020-12-04,60_to_64,2288.8,35899
E92000001,England,nation,2020-12-04,40_to_44,2698.3,46688
E92000001,England,nation,2020-12-04,85_to_89,4171.2,14857
E92000001,England,nation,2020-12-04,15_to_19,3326.5,53273
E92000001,England,nation,2020-12-04,5_to_9,836.8,15182
E92000001,England,nation,2020-12-04,10_to_14,1546.9,27254
E92000001,England,nation,2020-12-04,55_to_59,2540.2,47059
E92000001,England,nation,2020-12-04,70_to_74,1615.6,21712
E92000001,England,nation,2020-12-04,90+,6033.1,10229
E92000001,England,nation,2020-12-03,45_to_49,2680.9,48342
E92000001,England,nation,2020-12-03,20_to_24,3538.2,63394
E92000001,England,nation,2020-12-03,75_to_79,2003.9,18718
E92000001,England,nation,2020-12-03,10_to_14,1516.9,26726
E92000001,England,nation,2020-12-03,70_to_74,1604.3,21560
E92000001,England,nation,2020-12-03,15_to_19,3299.4,52839
E92000001,England,nation,2020-12-03,65_to_69,1793.9,24176
E92000001,England,nation,2020-12-03,60_to_64,2273.7,35662
E92000001,England,nation,2020-12-03,25_to_29,2940.9,56596
E92000001,England,nation,2020-12-03,80_to_84,2840.9,18182
E92000001,England,nation,2020-12-03,0_to_4,783.8,13029
E92000001,England,nation,2020-12-03,55_to_59,2521.6,46715
E92000001,England,nation,2020-12-03,40_to_44,2673.1,46251
E92000001,England,nation,2020-12-03,5_to_9,822.5,14923
E92000001,England,nation,2020-12-03,50_to_54,2697.4,51556
E92000001,England,nation,2020-12-03,90+,5992.4,10160
E92000001,England,nation,2020-12-03,35_to_39,2675.8,49581
E92000001,England,nation,2020-12-03,85_to_89,4143.1,14757
E92000001,England,nation,2020-12-03,30_to_34,2851.6,54649
E92000001,England,nation,2020-12-02,5_to_9,808.4,14667
E92000001,England,nation,2020-12-02,65_to_69,1781.4,24008
E92000001,England,nation,2020-12-02,75_to_79,1989.2,18581
E92000001,England,nation,2020-12-02,20_to_24,3518.2,63035
E92000001,England,nation,2020-12-02,85_to_89,4111.7,14645
E92000001,England,nation,2020-12-02,40_to_44,2647.4,45807
E92000001,England,nation,2020-12-02,35_to_39,2649.0,49085
E92000001,England,nation,2020-12-02,50_to_54,2676.3,51153
E92000001,England,nation,2020-12-02,25_to_29,2918.3,56161
E92000001,England,nation,2020-12-02,60_to_64,2256.8,35397
E92000001,England,nation,2020-12-02,30_to_34,2829.0,54216
E92000001,England,nation,2020-12-02,10_to_14,1489.5,26243
E92000001,England,nation,2020-12-02,55_to_59,2505.6,46419
E92000001,England,nation,2020-12-02,90+,5942.9,10076
E92000001,England,nation,2020-12-02,0_to_4,774.4,12872
E92000001,England,nation,2020-12-02,15_to_19,3275.1,52449
E92000001,England,nation,2020-12-02,80_to_84,2824.3,18076
E92000001,England,nation,2020-12-02,45_to_49,2655.6,47886
E92000001,England,nation,2020-12-02,70_to_74,1591.6,21390
E92000001,England,nation,2020-12-01,85_to_89,4079.9,14532
E92000001,England,nation,2020-12-01,40_to_44,2619.5,45325
E92000001,England,nation,2020-12-01,55_to_59,2485.5,46047
E92000001,England,nation,2020-12-01,90+,5902.2,10007
E92000001,England,nation,2020-12-01,15_to_19,3247.9,52014
E92000001,England,nation,2020-12-01,75_to_79,1976.4,18461
E92000001,England,nation,2020-12-01,50_to_54,2652.3,50694
E92000001,England,nation,2020-12-01,25_to_29,2893.4,55681
E92000001,England,nation,2020-12-01,30_to_34,2804.1,53738
E92000001,England,nation,2020-12-01,70_to_74,1580.9,21246
E92000001,England,nation,2020-12-01,80_to_84,2805.5,17956
E92000001,England,nation,2020-12-01,10_to_14,1463.7,25788
E92000001,England,nation,2020-12-01,20_to_24,3496.4,62645
E92000001,England,nation,2020-12-01,35_to_39,2622.8,48600
E92000001,England,nation,2020-12-01,5_to_9,794.1,14408
E92000001,England,nation,2020-12-01,45_to_49,2628.5,47398
E92000001,England,nation,2020-12-01,60_to_64,2238.3,35108
E92000001,England,nation,2020-12-01,0_to_4,764.3,12705
E92000001,England,nation,2020-12-01,65_to_69,1768.6,23836
E92000001,England,nation,2020-11-30,20_to_24,3475.8,62276
E92000001,England,nation,2020-11-30,60_to_64,2221.3,34841
E92000001,England,nation,2020-11-30,0_to_4,755.2,12553
E92000001,England,nation,2020-11-30,40_to_44,2592.9,44864
E92000001,England,nation,2020-11-30,80_to_84,2782.7,17810
E92000001,England,nation,2020-11-30,5_to_9,780.1,14153
E92000001,England,nation,2020-11-30,15_to_19,3216.9,51517
E92000001,England,nation,2020-11-30,10_to_14,1434.5,25274
E92000001,England,nation,2020-11-30,65_to_69,1754.9,23651
E92000001,England,nation,2020-11-30,70_to_74,1568.5,21080
E92000001,England,nation,2020-11-30,50_to_54,2628.9,50246
E92000001,England,nation,2020-11-30,55_to_59,2466.3,45690
E92000001,England,nation,2020-11-30,35_to_39,2597.8,48136
E92000001,England,nation,2020-11-30,90+,5833.7,9891
E92000001,England,nation,2020-11-30,30_to_34,2777.1,53221
E92000001,England,nation,2020-11-30,25_to_29,2869.8,55227
E92000001,England,nation,2020-11-30,75_to_79,1961.3,18320
E92000001,England,nation,2020-11-30,85_to_89,4043.7,14403
E92000001,England,nation,2020-11-30,45_to_49,2604.1,46958
E92000001,England,nation,2020-11-29,85_to_89,4008.3,14277
E92000001,England,nation,2020-11-29,90+,5760.0,9766
E92000001,England,nation,2020-11-29,5_to_9,764.7,13874
E92000001,England,nation,2020-11-29,15_to_19,3186.8,51035
E92000001,England,nation,2020-11-29,45_to_49,2573.2,46400
E92000001,England,nation,2020-11-29,60_to_64,2201.2,34525
E92000001,England,nation,2020-11-29,55_to_59,2445.8,45310
E92000001,England,nation,2020-11-29,65_to_69,1740.6,23458
E92000001,England,nation,2020-11-29,20_to_24,3454.1,61888
E92000001,England,nation,2020-11-29,0_to_4,746.6,12410
E92000001,England,nation,2020-11-29,40_to_44,2563.6,44357
E92000001,England,nation,2020-11-29,70_to_74,1554.4,20890
E92000001,England,nation,2020-11-29,30_to_34,2751.6,52732
E92000001,England,nation,2020-11-29,35_to_39,2571.1,47641
E92000001,England,nation,2020-11-29,80_to_84,2759.1,17659
E92000001,England,nation,2020-11-29,25_to_29,2843.8,54727
E92000001,England,nation,2020-11-29,75_to_79,1943.9,18157
E92000001,England,nation,2020-11-29,50_to_54,2599.3,49681
E92000001,England,nation,2020-11-29,10_to_14,1398.6,24641
E92000001,England,nation,2020-11-28,45_to_49,2554.5,46063
E92000001,England,nation,2020-11-28,55_to_59,2431.1,45038
E92000001,England,nation,2020-11-28,85_to_89,3986.2,14198
E92000001,England,nation,2020-11-28,15_to_19,3169.4,50756
E92000001,England,nation,2020-11-28,35_to_39,2554.4,47332
E92000001,England,nation,2020-11-28,30_to_34,2734.5,52405
E92000001,England,nation,2020-11-28,25_to_29,2827.9,54420
E92000001,England,nation,2020-11-28,90+,5728.2,9712
E92000001,England,nation,2020-11-28,70_to_74,1547.9,20802
E92000001,England,nation,2020-11-28,60_to_64,2190.3,34355
E92000001,England,nation,2020-11-28,65_to_69,1732.0,23343
E92000001,England,nation,2020-11-28,0_to_4,739.6,12295
E92000001,England,nation,2020-11-28,20_to_24,3439.4,61624
E92000001,England,nation,2020-11-28,40_to_44,2546.1,44055
E92000001,England,nation,2020-11-28,80_to_84,2745.5,17572
E92000001,England,nation,2020-11-28,5_to_9,755.3,13703
E92000001,England,nation,2020-11-28,10_to_14,1382.0,24349
E92000001,England,nation,2020-11-28,75_to_79,1934.8,18072
E92000001,England,nation,2020-11-28,50_to_54,2581.4,49339
E92000001,England,nation,2020-11-27,45_to_49,2535.4,45718
E92000001,England,nation,2020-11-27,80_to_84,2733.2,17493
E92000001,England,nation,2020-11-27,90+,5693.4,9653
E92000001,England,nation,2020-11-27,85_to_89,3966.5,14128
E92000001,England,nation,2020-11-27,15_to_19,3151.2,50465
E92000001,England,nation,2020-11-27,20_to_24,3423.3,61336
E92000001,England,nation,2020-11-27,75_to_79,1924.5,17976
E92000001,England,nation,2020-11-27,0_to_4,733.5,12193
E92000001,England,nation,2020-11-27,50_to_54,2565.4,49032
E92000001,England,nation,2020-11-27,55_to_59,2416.5,44767
E92000001,England,nation,2020-11-27,65_to_69,1722.5,23214
E92000001,England,nation,2020-11-27,25_to_29,2811.0,54096
E92000001,England,nation,2020-11-27,30_to_34,2716.1,52051
E92000001,England,nation,2020-11-27,40_to_44,2526.5,43716
E92000001,England,nation,2020-11-27,5_to_9,745.4,13524
E92000001,England,nation,2020-11-27,70_to_74,1541.4,20715
E92000001,England,nation,2020-11-27,10_to_14,1363.7,24027
E92000001,England,nation,2020-11-27,60_to_64,2178.3,34166
E92000001,England,nation,2020-11-27,35_to_39,2536.2,46995
E92000001,England,nation,2020-11-26,20_to_24,3404.8,61003
E92000001,England,nation,2020-11-26,75_to_79,1910.3,17844
E92000001,England,nation,2020-11-26,80_to_84,2714.3,17372
E92000001,England,nation,2020-11-26,65_to_69,1710.3,23050
E92000001,England,nation,2020-11-26,50_to_54,2543.0,48605
E92000001,England,nation,2020-11-26,35_to_39,2513.9,46582
E92000001,England,nation,2020-11-26,15_to_19,3126.2,50064
E92000001,England,nation,2020-11-26,30_to_34,2693.4,51616
E92000001,England,nation,2020-11-26,55_to_59,2400.0,44463
E92000001,England,nation,2020-11-26,0_to_4,725.6,12061
